t,h_classical
0.0,0.01
0.01,0.01
0.03,0.02
0.07,0.04
0.11864568634928657,0.04864568634928656
0.1666395473957953,0.04799386104650873
0.2146096335231068,0.047970086127311504
0.26770398735785583,0.05309435383474905
0.33207629078143586,0.06437230342358005
0.39603745056636414,0.06396115978492826
0.4717231594717306,0.07568570890536648
0.5717231594717306,0.1
0.6717231594717306,0.1
0.7717231594717305,0.1
0.8717231594717305,0.1
0.9717231594717305,0.1
0.9967231594717305,0.025
0.9998481594717306,0.003125
0.9999536303981249,0.00010547092639434644
0.9999925019183519,3.887152022692421e-05
1.0000017442991969,9.24238084505642e-06
1.00001093137407,9.187074873174767e-06
1.0000293055238163,1.8374149746349534e-05
1.000066053823309,3.674829949269907e-05
1.0001395504222945,7.349659898539814e-05
1.0002865436202653,0.00014699319797079627
1.000580530016207,0.00029398639594159254
1.00116850280809,0.0005879727918831851
1.0023444483918564,0.0011759455837663702
1.004696339559389,0.0023518911675327403
1.0094001218944546,0.004703782335065481
1.0188076865645856,0.009407564670130961
1.0376228159048475,0.018815129340261923
1.0752530745853714,0.037630258680523845
1.1198736811669467,0.04462060658157521
1.1634378202050004,0.04356413903805374
1.2070688818060191,0.04363106160101863
1.2535378152547372,0.0464689334487181
1.3173589163340331,0.06382110107929584
1.3754481055902223,0.058089189256189194
1.4393147548071898,0.06386664921696751
1.522545161258563,0.08323040645137315
1.622545161258563,0.1
1.7225451612585632,0.1
1.8225451612585633,0.1
1.9225451612585633,0.1
1.9725451612585634,0.05
1.9975451612585633,0.025
1.9991076612585632,0.0015625
1.9998889112585632,0.00078125
1.999986567508563,9.765625e-05
1.9999983144239764,1.1746915413206728e-05
2.000005289094949,6.974670972916189e-06
2.000011687133643,6.39803869391098e-06
2.000024483211031,1.279607738782196e-05
2.000050075365807,2.559215477564392e-05
2.000101259675358,5.118430955128784e-05
2.0002036282944604,0.00010236861910257568
2.0004083655326657,0.00020473723820515135
2.000817840009076,0.0004094744764103027
2.0016367889618967,0.0008189489528206054
2.0032746868675377,0.0016378979056412108
2.0065504826788203,0.0032757958112824216
2.013102074301385,0.006551591622564843
2.026205257546515,0.013103183245129687
2.052411624036774,0.026206366490259373
2.0884157211523378,0.03600409711556368
2.13070176502016,0.04228604386782228
2.17219771450255,0.04149594948239024
2.2100537076060625,0.03785599310351246
2.251253914500587,0.04120020689452459
2.306566371403907,0.05531245690331977
2.357546572641821,0.05098020123791427
2.410838399939334,0.0532918272975131
2.4753379358138883,0.06449953587455416
2.564550759352929,0.08921282353904102
2.664550759352929,0.1
2.7645507593529293,0.1
2.8645507593529294,0.1
2.9645507593529294,0.1
2.9895507593529294,0.025
2.9958007593529294,0.00625
2.9989257593529293,0.003125
2.9997070093529294,0.00078125
2.9999023218529293,0.0001953125
2.999999978102929,9.765625e-05
3.0000037660395718,3.787936642522286e-06
3.0000071829850876,3.416945516069013e-06
3.00001401687612,6.833891032138026e-06
3.000027684658184,1.3667782064276052e-05
3.000055020222313,2.7335564128552105e-05
3.00010969135057,5.467112825710421e-05
3.000219033607084,0.00010934225651420842
3.0004377181201125,0.00021868451302841684
3.000875087146169,0.00043736902605683367
3.001749825198283,0.0008747380521136673
3.00349930130251,0.0017494761042273347
3.006998253510965,0.0034989522084546694
3.0139961579278745,0.006997904416909339
3.027991966761693,0.013995808833818678
3.05598358442933,0.027991617667637355
3.0874258800537344,0.03144229562440438
3.124858266484041,0.037432386430306795
3.1609082879605275,0.036050021476486144
3.1935240663943185,0.03261577843379103
3.2275879474037352,0.03406388100941652
3.2675838731095843,0.03999592570584929
3.3113904912516796,0.04380661814209531
3.3551797820933906,0.043789290841711126
3.401835821586524,0.046656039493133156
3.456902684431007,0.055066862844483026
3.529012168776216,0.07210948434520914
3.629012168776216,0.1
3.729012168776216,0.1
3.829012168776216,0.1
3.9290121687762163,0.1
3.979012168776216,0.05
3.9915121687762163,0.0125
3.9977621687762164,0.00625
3.9993246687762163,0.0015625
3.9997152937762164,0.000390625
3.999910606276216,0.0001953125
3.9999594344012164,4.8828125e-05
3.9999838484637165,2.44140625e-05
3.9999960554949663,1.220703125e-05
3.9999993886047163,3.333109749967581e-06
4.000000388604716,1e-06
4.0000012509902865,8.623855700196424e-07
4.000002975761427,1.7247711400392849e-06
4.000006425303707,3.4495422800785697e-06
4.000013324388267,6.8990845601571395e-06
4.000027122557388,1.3798169120314279e-05
4.000054718895628,2.7596338240628558e-05
4.0001099115721095,5.5192676481257116e-05
4.000220296925072,0.00011038535296251423
4.000441067630997,0.00022077070592502846
4.000882609042847,0.0004415414118500569
4.001765691866547,0.0008830828237001139
4.003531857513948,0.0017661656474002277
4.007064188808748,0.0035323312948004554
4.014128851398349,0.007064662589600911
4.02825817657755,0.014129325179201822
4.055001309714516,0.026743133136966152
4.0835118652534375,0.028510555538921258
4.114590467337709,0.031078602084271073
4.146018069200239,0.03142760186253073
4.17477187190296,0.028753802702721046
4.204203586381058,0.029431714478097542
4.236841897828329,0.03263831144727093
4.27874792616438,0.0419060283360511
4.320197316306491,0.041449390142111034
4.360294403424314,0.0400970871178236
4.40457960613612,0.044285202711806304
4.457490778204732,0.05291117206861158
4.527231444779115,0.06974066657438373
4.627231444779115,0.1
4.727231444779115,0.1
4.827231444779114,0.1
4.927231444779114,0.1
4.977231444779114,0.05
4.989731444779114,0.0125
4.9959814447791135,0.00625
4.999106444779113,0.003125
4.9998876947791135,0.00078125
4.999985351029114,9.765625e-05
4.9999998224533595,1.4471424245527945e-05
5.000006755459291,6.9330059313613815e-06
5.000013019045616,6.263586324957742e-06
5.000025546218266,1.2527172649915485e-05
5.000050600563566,2.505434529983097e-05
5.000100709254165,5.010869059966194e-05
5.000200926635364,0.00010021738119932388
5.000401361397763,0.00020043476239864775
5.00080223092256,0.0004008695247972955
5.001603969972155,0.000801739049594591
5.003207448071344,0.001603478099189182
5.006414404269723,0.003206956198378364
5.0128283166664795,0.006413912396756728
5.025656141459993,0.012827824793513456
5.05131179104702,0.025655649587026912
5.084196501466344,0.03288471041932453
5.117647596915222,0.03345109544887743
5.1492250964836686,0.03157749956844702
5.183039564096638,0.0338144676129691
5.224748428423489,0.04170886432685108
5.27178185735814,0.04703342893465134
5.315821539457428,0.04403968209928791
5.366945474067677,0.05112393461024924
5.438623754472996,0.07167828040531923
5.538000721377706,0.09937696690471015
5.638000721377706,0.1
5.738000721377706,0.1
5.838000721377705,0.1
5.938000721377705,0.1
5.988000721377705,0.05
5.994250721377704,0.00625
5.997375721377704,0.003125
5.9989382213777045,0.0015625
5.999719471377705,0.00078125
5.9999147838777045,0.0001953125
5.999963612002705,4.8828125e-05
5.999988026065204,2.44140625e-05
5.999996074185632,8.048120427754835e-06
5.999999501162236,3.4269766037519513e-06
6.000001991768901,2.490606664926589e-06
6.000004248348079,2.2565791775745843e-06
6.000008761506434,4.5131583551491685e-06
6.000017787823144,9.026316710298337e-06
6.000035840456565,1.8052633420596674e-05
6.000071945723406,3.610526684119335e-05
6.000144156257089,7.22105336823867e-05
6.000288577324453,0.0001444210673647734
6.000577419459183,0.0002888421347295468
6.0011551037286415,0.0005776842694590936
6.00231047226756,0.0011553685389181871
6.004621209345396,0.0023107370778363743
6.0092426835010695,0.0046214741556727485
6.018485631812415,0.009242948311345497
6.036971528435106,0.018485896622690994
6.063754716234329,0.026783187799222893
6.093476123976805,0.02972140774247602
6.122920027297765,0.029443903320959492
6.152662435338187,0.02974240804042211
6.181198609301896,0.028536173963709402
6.211023420822659,0.029824811520763134
6.244757439165822,0.03373401834316212
6.290006476099708,0.045249036933886676
6.330920797870586,0.040914321770878614
6.3720289102822765,0.04110811241169016
6.4182713877810835,0.046242477498806944
6.474631762081848,0.05636037430076393
6.551204770281779,0.07657300819993094
6.651204770281779,0.1
6.751204770281778,0.1
6.851204770281778,0.1
6.951204770281778,0.1
6.976204770281778,0.025
6.988704770281778,0.0125
6.994954770281778,0.00625
6.998079770281778,0.003125
6.999642270281778,0.0015625
6.999837582781778,0.0001953125
6.999935239031778,9.765625e-05
6.999984067156778,4.8828125e-05
6.999996274188028,1.220703125e-05
6.999999499471141,3.2252831129431746e-06
7.000002185332983,2.6858618424280903e-06
7.000004651327693,2.465994709921356e-06
7.000009583317112,4.931989419842712e-06
7.000019447295952,9.863978839685423e-06
7.000039175253631,1.9727957679370846e-05
7.00007863116899,3.945591535874169e-05
7.000157542999708,7.891183071748339e-05
7.000315366661143,0.00015782366143496677
7.000631013984012,0.00031564732286993354
7.0012623086297525,0.0006312946457398671
7.002524897921233,0.0012625892914797342
7.005050076504192,0.0025251785829594683
7.010100433670111,0.005050357165918937
7.020201148001949,0.010100714331837873
7.040402576665624,0.020201428663675747
7.070401166739468,0.0299985900738439
7.10561545138573,0.03521428464626241
7.1366108891678985,0.030995437782169014
7.167655833221491,0.031044944053591837
7.199161234570194,0.031505401348702805
7.234135324632057,0.03497409006186421
7.279984663991957,0.04584933935990011
7.322760242229072,0.042775578237114656
7.365262978429327,0.042502736200255166
7.413072278128435,0.047809299699107466
7.471613740414174,0.05854146228573918
7.552031113539849,0.08041737312567501
7.652031113539849,0.1
7.752031113539848,0.1
7.852031113539848,0.1
7.952031113539848,0.1
7.977031113539848,0.025
7.989531113539848,0.0125
7.995781113539848,0.00625
7.998906113539848,0.003125
7.999687363539848,0.00078125
7.999882676039848,0.0001953125
7.999980332289848,9.765625e-05
7.99999698966311,1.6657373262235126e-05
8.000000568458692,3.5787955824301168e-06
8.000004100311248,3.531852557062204e-06
8.000011164016362,7.063705114124408e-06
8.00002529142659,1.4127410228248817e-05
8.000053546247047,2.8254820456497633e-05
8.00011005588796,5.6509640912995267e-05
8.000223075169787,0.00011301928182599053
8.000449113733438,0.00022603856365198107
8.000901190860743,0.00045207712730396213
8.00180534511535,0.0009041542546079243
8.003613653624566,0.0018083085092158485
8.007230270642998,0.003616617018431697
8.014463504679862,0.007233234036863394
8.028929972753588,0.014466468073726788
8.057862908901042,0.028932936147453577
8.0953017376222,0.037438828721159216
8.131464914177851,0.036163176555649844
8.167840220129625,0.03637530595177338
8.20421287852264,0.036372658393015345
8.245441312890334,0.04122843436769452
8.293016406496333,0.04757509360600023
8.340675492177098,0.047659085680765365
8.390949719989296,0.05027422781219663
8.450901320204744,0.05995160021544893
8.531397813909564,0.08049649370482014
8.631397813909564,0.1
8.731397813909563,0.1
8.831397813909563,0.1
8.931397813909562,0.1
8.981397813909563,0.05
8.993897813909562,0.0125
8.997022813909563,0.003125
8.998585313909564,0.0015625
8.999366563909563,0.00078125
8.999757188909562,0.000390625
8.999952501409563,0.0001953125
8.999986661506341,3.416009677739435e-05
8.999999831879148,1.3170372806989197e-05
9.0000108280085,1.0996129353296279e-05
9.000020926536305,1.0098527804070823e-05
9.000041123591913,2.0197055608141647e-05
9.00008151770313,4.0394111216283294e-05
9.000162305925562,8.078822243256659e-05
9.000323882370427,0.00016157644486513317
9.000647035260158,0.00032315288973026635
9.001293341039618,0.0006463057794605327
9.002585952598539,0.0012926115589210654
9.00517117571638,0.002585223117842131
9.010341621952065,0.005170446235684262
9.020682514423434,0.010340892471368523
9.04136429936617,0.020681784942737046
9.082438783756611,0.04107448439044101
9.125475742914466,0.043036959157854604
9.168982731626599,0.04350698871213261
9.211388179876268,0.04240544824966905
9.26092141352674,0.04953323365047109
9.316862356146032,0.05594094261929335
9.37259817863083,0.055735822484796346
9.436720369616557,0.06412219098572854
9.522048798858695,0.08532842924213804
9.622048798858694,0.1
9.722048798858694,0.1
9.822048798858694,0.1
9.922048798858693,0.1
9.972048798858694,0.05
9.997048798858694,0.025
9.998611298858695,0.0015625
9.999392548858694,0.00078125
9.999783173858694,0.000390625
9.999978486358694,0.0001953125
10.00000060957658,2.2123217884861308e-05
10.00002147178927,2.0862212690640576e-05
10.00006319621465,4.172442538128115e-05
10.000146645065414,8.34488507625623e-05
10.00031354276694,0.0001668977015251246
10.000647338169989,0.0003337954030502492
10.00131492897609,0.0006675908061004984
10.002650110588291,0.0013351816122009969
10.005320473812693,0.0026703632244019938
10.010661200261497,0.0053407264488039875
10.021342653159104,0.010681452897607975
10.04270555895432,0.02136290579521595
10.085431370544752,0.0427258115904319
10.13536532730061,0.049933956755857656
10.185757365559198,0.05039203825858711
10.237433733878483,0.05167636831928576
10.308865614627903,0.07143188074941981
10.374347404534214,0.06548178990631044
10.449480621680312,0.07513321714609802
10.549480621680312,0.1
10.649480621680311,0.1
10.749480621680311,0.1
10.84948062168031,0.1
10.94948062168031,0.1
10.999480621680311,0.05
10.99987124668031,0.000390625
10.999983852693363,0.00011260601305216128
11.000065944221046,8.209152768201756e-05
11.000140344516314,7.440029526829035e-05
11.000289145106851,0.0001488005905365807
11.000586746287924,0.0002976011810731614
11.001181948650071,0.0005952023621463228
11.002372353374364,0.0011904047242926455
11.004753162822949,0.002380809448585291
11.009514781720119,0.004761618897170582
11.01903801951446,0.009523237794341164
11.038084495103142,0.01904647558868233
11.076177446280507,0.03809295117736466
11.137601920360225,0.061424474079718475
11.199407985734636,0.061806065374410295
11.267586571676722,0.06817858594208476
11.354026468609272,0.08643989693254919
11.440811054018006,0.08678458540873389
11.540811054018006,0.1
11.640811054018005,0.1
11.740811054018005,0.1
11.840811054018005,0.1
11.940811054018004,0.1
11.990811054018005,0.05
11.997061054018005,0.00625
11.998697133734323,0.0016360797163179983
11.99967195619169,0.0009748224573672148
11.99994995948767,0.00027800329597933477
12.000151625682356,0.00020166619468546757
12.000334309262529,0.00018268358017315973
12.000699676422876,0.00036536716034631946
12.001430410743568,0.0007307343206926389
12.002891879384954,0.0014614686413852778
12.005814816667725,0.0029229372827705557
12.011660691233265,0.005845874565541111
12.023352440364347,0.011691749131082223
12.046735938626512,0.023383498262164445
12.093502935150841,0.04676699652432889
12.161556532676805,0.06805359752596296
12.238719474471248,0.0771629417944434
12.312488290933144,0.07376881646189701
12.412488290933144,0.1
12.512488290933144,0.1
12.612488290933143,0.1
12.712488290933143,0.1
12.812488290933143,0.1
12.912488290933142,0.1
12.962488290933143,0.05
12.987488290933143,0.025
12.999988290933143,0.0125
13.000002279137721,1.3988204579287046e-05
13.000017885838993,1.5606701271853764e-05
13.000049099241537,3.121340254370753e-05
13.000111526046624,6.242680508741506e-05
13.000236379656798,0.00012485361017483012
13.000486086877148,0.00024970722034966023
13.000985501317848,0.0004994144406993205
13.001984330199246,0.000998828881398641
13.003981987962042,0.001997657762797282
13.007977303487637,0.003995315525594564
13.015967934538827,0.007990631051189127
13.031949196641206,0.015981262102378255
13.063911720845962,0.03196252420475651
13.11502693430769,0.05111521346172814
13.167918361784556,0.05289142747686633
13.221032035940913,0.05311367415635678
13.278632918550016,0.05760088260910355
13.350715469319399,0.07208255076938284
13.42216375067228,0.07144828135288141
13.511864462195634,0.08970071152335468
13.611864462195634,0.1
13.711864462195633,0.1
13.811864462195633,0.1
13.911864462195632,0.1
13.961864462195633,0.05
13.986864462195634,0.025
13.999364462195633,0.0125
13.999755087195632,0.000390625
13.999950399695633,0.0001953125
13.999986377089177,3.5977393544175754e-05
13.999999454273448,1.3077184269798818e-05
14.000015761319055,1.630704560727616e-05
14.000030529378776,1.4768059721610764e-05
14.00006006549822,2.9536119443221528e-05
14.000119137737107,5.9072238886443056e-05
14.00023728221488,0.00011814447777288611
14.000473571170424,0.00023628895554577223
14.000946149081516,0.00047257791109154445
14.0018913049037,0.0009451558221830889
14.003781616548066,0.0018903116443661778
14.007562239836798,0.0037806232887323556
14.015123486414263,0.007561246577464711
14.030245979569193,0.015122493154929422
14.060490965879051,0.030244986309858845
14.103316525271877,0.04282555939282559
14.148544049053859,0.045227523781982366
14.194269166405256,0.04572511735139663
14.239572059444166,0.04530289303890957
14.2953547063824,0.05578264693823428
14.35698809123879,0.061633384856391124
14.418303560271822,0.061315469033031166
14.494539627124043,0.0762360668522213
14.594539627124043,0.1
14.694539627124042,0.1
14.794539627124042,0.1
14.894539627124042,0.1
14.994539627124041,0.1
14.997664627124042,0.003125
14.999227127124042,0.0015625
14.999617752124042,0.000390625
14.999813064624043,0.0001953125
14.999910720874043,9.765625e-05
14.999963546947122,5.282607307771677e-05
14.99998995998366,2.6413036538858384e-05
14.999998980714372,9.020730710952978e-06
15.000006098141776,7.1174274051567375e-06
15.000012598648079,6.500506302777137e-06
15.000025599660685,1.3001012605554273e-05
15.000051601685895,2.6002025211108547e-05
15.000103605736317,5.2004050422217093e-05
15.000207613837162,0.00010400810084443419
15.000415630038852,0.00020801620168886837
15.000831662442229,0.00041603240337773675
15.001663727248985,0.0008320648067554735
15.003327856862496,0.001664129613510947
15.006656116089518,0.003328259227021894
15.013312634543562,0.006656518454043788
15.026625671451649,0.013313036908087576
15.053251745267824,0.026626073816175152
15.089239056960672,0.03598731169284719
15.13160612695667,0.04236706999599839
15.1729677349269,0.04136160797022907
15.210791105148925,0.03782337022202435
15.252013751540508,0.041222646391582726
15.307516907776733,0.05550315623622513
15.358422256493217,0.05090534871648412
15.411756639133724,0.05333438264050742
15.47638620633319,0.06462956719946547
15.56592870209523,0.08954249576203933
15.66592870209523,0.1
15.765928702095229,0.1
15.865928702095228,0.1
15.965928702095228,0.1
15.990928702095228,0.025
15.997178702095228,0.00625
15.998741202095228,0.0015625
15.999522452095228,0.00078125
15.999913077095227,0.000390625
15.999961905220227,4.8828125e-05
15.999988211533152,2.6306312925300108e-05
15.999997874217136,9.662683984811387e-06
16.00000016157883,2.287361691303517e-06
16.000002434541226,2.2729623979943806e-06
16.000006980466022,4.545924795988761e-06
16.000016072315614,9.091849591977523e-06
16.000034256014796,1.8183699183955045e-05
16.000070623413166,3.636739836791009e-05
16.0001433582099,7.273479673582018e-05
16.000288827803374,0.00014546959347164036
16.000579766990317,0.0002909391869432807
16.001161645364203,0.0005818783738865614
16.002325402111975,0.0011637567477731229
16.004652915607522,0.0023275134955462458
16.009307942598614,0.0046550269910924915
16.018617996580797,0.009310053982184983
16.037238104545168,0.018620107964369966
16.067387464597907,0.03014936005274052
16.100039177420044,0.032651712822137746
16.133700823730777,0.033661646310733886
16.167781945077685,0.03408112134690736
16.200249061992928,0.03246711691524236
16.2349012539261,0.03465219193317217
16.27706497391089,0.042163719984788
16.324605822348623,0.047540848437735164
16.36838147617998,0.04377565383135709
16.416740119066176,0.04835864288619794
16.475368974353028,0.058628855286850225
16.555127633197998,0.07975865884496874
16.655127633198,0.1
16.755127633198,0.1
16.855127633198002,0.1
16.955127633198003,0.1
16.980127633198002,0.025
16.992627633198,0.0125
16.998877633198003,0.00625
16.999658883198002,0.00078125
16.999854195698003,0.0001953125
16.999951851948,9.765625e-05
16.999976266010503,2.44140625e-05
16.999990095694315,1.3829683813699522e-05
16.999997141420618,7.045726303378585e-06
16.999999794977473,2.6535568548571197e-06
17.000001986386483,2.1914090086251e-06
17.000003996770253,2.0103837706402058e-06
17.000008017537795,4.0207675412804115e-06
17.000016059072877,8.041535082560823e-06
17.00003214214304,1.6083070165121646e-05
17.00006430828337,3.216614033024329e-05
17.000128640564032,6.433228066048658e-05
17.000257305125352,0.00012866456132097317
17.000514634247995,0.00025732912264194634
17.00102929249328,0.0005146582452838927
17.002058608983845,0.0010293164905677854
17.00411724196498,0.0020586329811355707
17.008234507927252,0.004117265962271141
17.016469039851795,0.008234531924542283
17.03293810370088,0.016469063849084566
17.059823029284093,0.02688492558321611
17.089011922547254,0.02918889326316149
17.11905727689529,0.03004535434803777
17.14950197257728,0.03044469568198856
17.178103193142856,0.028601220565576745
17.20771682754464,0.029613634401784047
17.240973112385728,0.03325628484108714
17.285061140512923,0.044088028127194145
17.325675227200186,0.04061408668726435
17.36609904526518,0.04042381806499504
17.411310353819317,0.045211308554136916
17.466023575420444,0.054713221601125545
17.539515710935593,0.07349213551514985
17.639515710935594,0.1
17.739515710935596,0.1
17.839515710935597,0.1
17.9395157109356,0.1
17.9895157109356,0.05
17.9957657109356,0.00625
17.9988907109356,0.003125
17.9996719609356,0.00078125
17.9998672734356,0.0001953125
17.9999649296856,9.765625e-05
17.999989915389452,2.4985703852363795e-05
17.99999942367837,9.50828891990063e-06
18.000007314106295,7.890427924446065e-06
18.00001455614919,7.242042894974238e-06
18.000029040234978,1.4484085789948476e-05
18.00005800840656,2.8968171579896952e-05
18.00011594474972,5.7936343159793904e-05
18.00023181743604,0.00011587268631958781
18.000463562808676,0.00023174537263917562
18.000927053553955,0.00046349074527835124
18.001854035044513,0.0009269814905567025
18.003707998025625,0.001853962981113405
18.007415923987853,0.00370792596222681
18.014831775912306,0.00741585192445362
18.029663479761215,0.01483170384890724
18.05932688745903,0.02966340769781448
18.091669629004187,0.032342741545157365
18.124185086329316,0.03251545732512787
18.15666708521102,0.03248199888170355
18.19322679673146,0.03655971152043978
18.236694378894224,0.04346758216276437
18.280327397272163,0.043633018377939814
18.32615529990753,0.04582790263536528
18.383578580107127,0.05742328019959744
18.483578580107128,0.1
18.579803432621773,0.0962248525146453
18.679803432621775,0.1
18.779803432621776,0.1
18.879803432621777,0.1
18.97980343262178,0.1
18.992303432621778,0.0125
18.99855343262178,0.00625
18.99933468262178,0.00078125
18.99972530762178,0.000390625
18.99992062012178,0.0001953125
18.99996944824678,4.8828125e-05
18.99999386230928,2.44140625e-05
18.99999866576582,4.803456537480397e-06
19.000000271933633,1.6061678148445235e-06
19.000001854399464,1.5824658324369814e-06
19.00000501933113,3.1649316648739627e-06
19.00001134919446,6.3298633297479254e-06
19.00002400892112,1.2659726659495851e-05
19.000049328374438,2.5319453318991702e-05
19.000099967281077,5.0638906637983404e-05
19.000201245094352,0.00010127781327596681
19.000403800720903,0.00020255562655193361
19.00080891197401,0.00040511125310386723
19.001619134480215,0.0008102225062077345
19.003239579492632,0.001620445012415469
19.006480469517463,0.003240890024830938
19.012962249567124,0.006481780049661876
19.025925809666447,0.012963560099323751
19.051852929865095,0.025927120198647503
19.079784539209154,0.02793160934405783
19.114137850594382,0.03435331138522728
19.14534913529252,0.03121128469813942
19.173882977828264,0.028533842535743148
19.20317494664497,0.02929196881670652
19.235591630124798,0.03241668347982591
19.276650355263246,0.04105872513844715
19.31892508831437,0.04227473305112348
19.35918603475318,0.0402609464388106
19.403391681641306,0.04420564688812655
19.455925041842598,0.0525333602012928
19.524642645203958,0.06871760336136193
19.62464264520396,0.1
19.72464264520396,0.1
19.824642645203962,0.1
19.924642645203964,0.1
19.96232132260198,0.03767867739801822
19.98116066130099,0.01883933869901
19.990580330650495,0.009419669349505
19.995290165325248,0.0047098346747525
19.997645082662622,0.00235491733737625
19.99882254133131,0.0011774586686890132
19.999411270665654,0.0005887293343445066
19.999705635332827,0.00029436466717314147
19.999852817666415,0.00014718233358657073
19.999926408833208,7.359116679239719e-05
19.999963204416602,3.6795583396198595e-05
19.99998331536065,2.0110944048126773e-05
19.99999399728166,1.068192100695233e-05
19.99999871220109,4.71491943157461e-06
20.0,1.28779890928854e-06
